case_number,latitude,longitude,cluster
JK149378,41.83404,-87.67437,1
JK148762,41.78768,-87.71342,1
JK148620,41.890335,-87.629616,5
JK148635,41.85385,-87.64174,5
JK157768,41.925102,-87.67199,2
JK153986,41.925102,-87.67199,2
JK148611,41.9502,-87.649,2
JK148575,41.863464,-87.65223,5
JK148577,41.70209,-87.56398,0
JK152284,41.927387,-87.80637,3
JK148596,41.882347,-87.62784,5
JK148581,41.76151,-87.6152,6
JK167114,41.92362,-87.7925,3
JK149121,41.842674,-87.64034,5
JK151127,41.925034,-87.677345,2
JK149014,41.976112,-87.78908,3
JK153083,41.882977,-87.68932,7
JK152634,41.861847,-87.71163,7
JK149100,41.845497,-87.63379,5
JK148564,41.773087,-87.6089,6
JK150365,41.7897,-87.687584,1
JK149080,41.74826,-87.61807,6
JK149492,41.78895,-87.73651,1
JK148535,41.90268,-87.72556,7
JK148554,41.771477,-87.715836,1
JK149831,41.76807,-87.56731,0
JK148557,41.803402,-87.61944,6
JK148525,41.906143,-87.73543,7
JK148530,41.809933,-87.66501,1
JK148568,41.789227,-87.62329,6
JK171243,41.899734,-87.624146,5
JK148550,41.96176,-87.65583,2
JK148552,41.9083,-87.63462,5
JK148497,41.925175,-87.66651,2
JK148730,41.93207,-87.70086,2
JK148494,41.85589,-87.71996,7
JK148522,41.751213,-87.609344,0
JK148483,41.778706,-87.719696,1
JK149304,41.945778,-87.64631,2
JK151838,41.97634,-87.6586,2
JK163918,41.853226,-87.66647,5
JK148597,41.924103,-87.756454,3
JK148540,41.73578,-87.66398,4
JK148438,41.812004,-87.621284,6
JK148466,41.778576,-87.703125,1
JK148426,41.799583,-87.65826,6
JK148500,41.796085,-87.72079,1
JK148464,41.9522,-87.7354,3
JK148501,41.89257,-87.621956,5
JK148722,41.880997,-87.75019,7
JK150709,41.883476,-87.62788,5
JK148432,41.937374,-87.76646,3
JK148458,41.871674,-87.72154,7
JK149184,41.903893,-87.63186,5
JK149558,41.880337,-87.629364,5
JK148433,41.910625,-87.668,5
JK148408,41.868008,-87.723854,7
JK151110,41.86975,-87.64011,5
JK150513,41.89448,-87.70653,7
JK154986,41.96746,-87.70355,2
JK148580,41.80114,-87.68501,1
JK149676,41.912598,-87.685455,2
JK148413,41.812946,-87.69068,1
JK148387,41.7146,-87.567024,0
JK153901,41.74558,-87.55399,0
JK148400,41.896,-87.70657,7
JK148446,41.711452,-87.53528,0
JK149149,41.769325,-87.569855,0
JK149131,41.771152,-87.61176,6
JK148437,41.879047,-87.62611,5
JK150540,41.874214,-87.63168,5
JK154452,41.841854,-87.62874,5
JK169682,41.98532,-87.66987,2
JK152919,41.769924,-87.63727,6
JK148608,41.87418,-87.667854,5
JK148430,41.867115,-87.72211,7
JK149338,41.88443,-87.6638,5
JK149126,41.76166,-87.558235,0
JK148369,41.8582,-87.71153,7
JK151332,41.840443,-87.6252,5
JK153872,41.800407,-87.593216,6
JK148367,41.782806,-87.690315,1
JK148362,41.754353,-87.55058,0
JK148376,41.965332,-87.72428,3
JK148359,41.83404,-87.67437,1
JK148347,41.794174,-87.703575,1
JK148326,41.8176,-87.63239,6
JK148394,41.67781,-87.6423,4
JK148386,41.750256,-87.613686,0
JK148370,41.774776,-87.675,1
JK148346,41.72764,-87.66283,4
JK148414,41.67005,-87.639244,4
JK148314,41.88531,-87.66757,5
JK148304,41.783524,-87.593124,6
JK148293,41.891792,-87.62092,5
JK148319,41.885777,-87.73134,7
JK148406,41.96005,-87.637695,2
JK148330,41.68042,-87.66244,4
JK148324,41.95344,-87.74496,3
JK148312,41.695908,-87.595825,4
JK148290,41.93675,-87.72712,3
JK148379,41.910534,-87.73746,7
JK151445,41.697056,-87.64496,4
JK148382,41.78603,-87.716866,1
JK149087,41.974213,-87.80242,3
JK149232,41.78683,-87.72443,1
JK154370,41.94898,-87.75701,3
JK148259,41.872627,-87.718666,7
JK148589,41.958378,-87.7155,2
JK153239,41.685783,-87.65752,4
JK148976,41.863667,-87.72632,7
JK148299,41.868217,-87.630455,5
JK148397,41.85719,-87.661736,5
JK149051,41.912193,-87.72641,7
JK148523,41.9399,-87.75428,3
JK148289,41.722363,-87.583824,0
JK149116,41.692158,-87.612144,4
JK148284,41.756077,-87.63839,6
JK148232,41.89452,-87.713844,7
JK148249,41.9713,-87.726906,3
JK148238,41.932022,-87.74416,3
JK148251,41.866375,-87.708405,7
JK148283,41.867428,-87.62634,5
JK148325,41.724537,-87.63289,4
JK148311,41.926823,-87.723175,7
JK149237,41.76413,-87.65533,6
JK148252,41.95683,-87.64597,2
JK148582,41.78134,-87.609604,6
JK153402,41.754692,-87.55704,0
JK148292,41.90983,-87.677444,2
JK148298,41.88465,-87.627914,5
JK148381,41.693066,-87.689804,4
JK148222,41.975277,-87.767395,3
JK148223,41.77883,-87.71191,1
JK148967,41.930336,-87.63929,2
JK148263,41.980965,-87.84515,3
JK148363,41.755463,-87.55812,0
JK148208,41.99004,-87.65892,2
JK148345,41.88351,-87.652084,5
JK159793,41.899734,-87.624146,5
JK148271,41.91755,-87.759254,3
JK150148,41.979694,-87.8004,3
JK149088,41.87115,-87.687096,7
JK153681,41.87736,-87.70194,7
JK148364,41.954884,-87.66907,2
JK149776,41.736458,-87.58564,0
JK153690,41.877567,-87.68487,7
JK148206,41.97413,-87.76636,3
JK148285,41.8081,-87.669815,1
JK156564,42.0,-87.68994,2
JK153600,41.90929,-87.647255,5
JK148184,41.881603,-87.65771,5
JK154032,41.93897,-87.652534,2
JK169545,41.783447,-87.64129,6
JK148180,41.921673,-87.69941,2
JK148508,41.889908,-87.6241,5
JK148188,41.885723,-87.74711,7
JK149368,41.84597,-87.68547,7
JK148170,41.866234,-87.720474,7
JK148204,41.76527,-87.63997,6
JK148356,41.744556,-87.673,4
JK148280,41.896538,-87.67707,5
JK148164,41.906822,-87.640884,5
JK148157,41.979618,-87.806984,3
JK148739,41.749847,-87.63186,6
JK148104,41.68646,-87.633736,4
JK148169,41.981983,-87.69062,2
JK148213,41.960373,-87.69299,2
JK148117,41.90417,-87.628685,5
JK163689,41.73119,-87.567055,0
JK152759,41.801346,-87.6627,1
JK148152,41.958458,-87.6522,2
JK148286,41.89339,-87.62099,5
JK149293,41.777725,-87.73982,1
JK148706,41.99809,-87.66971,2
JK151195,41.889202,-87.63164,5
JK148127,41.75047,-87.65565,4
JK148131,41.913364,-87.77286,3
JK148158,41.830814,-87.69483,1
JK148094,41.731197,-87.662926,4
JK148425,41.919563,-87.789665,3
JK148185,41.691788,-87.67972,4
JK148110,41.728485,-87.58502,0
JK148221,41.855118,-87.62555,5
JK148156,41.87864,-87.62769,5
JK148095,41.85724,-87.62718,5
JK154820,41.88136,-87.76158,7
JK148236,41.85348,-87.72594,7
JK148118,41.761124,-87.5862,0
JK148098,41.844437,-87.71083,7
JK151957,41.884567,-87.70993,7
JK148122,41.81919,-87.626755,6
JK148070,41.88066,-87.731186,7
JK148077,41.945885,-87.65546,2
JK153604,41.925842,-87.70234,2
JK148065,41.778625,-87.694595,1
JK148216,41.872906,-87.63359,5
JK148214,41.705605,-87.5365,0
JK150731,41.760178,-87.56215,0
JK148374,41.97925,-87.8398,3
JK194113,41.94792,-87.813225,3
JK151508,41.77392,-87.787056,1
JK152659,41.93704,-87.80672,3
JK148766,41.7602,-87.57493,0
JK168114,41.930542,-87.745094,3
JK156252,41.87009,-87.70188,7
JK156029,41.912598,-87.68541,2
JK152442,41.90736,-87.695694,7
JK148831,41.855778,-87.72237,7
JK148057,41.975773,-87.7051,2
JK148051,41.852867,-87.63091,5
JK148054,41.881184,-87.68498,7
JK156495,41.680943,-87.5371,0
JK148144,41.736507,-87.61412,4
JK155689,41.92827,-87.64316,2
JK148218,41.92827,-87.64316,2
JK148079,41.939365,-87.701866,2
JK153679,41.882103,-87.68495,7
JK148268,41.798985,-87.67201,1
JK148047,41.84273,-87.61879,5
JK149143,41.80546,-87.60429,6
JK148561,41.87864,-87.62769,5
JK154301,41.831203,-87.61255,6
JK148015,41.705887,-87.720215,4
JK148038,41.6958,-87.62079,4
JK148034,41.765987,-87.62656,6
JK148078,41.853836,-87.62552,5
JK148016,41.875797,-87.75163,7
JK148023,41.89006,-87.707275,7
JK148007,41.74148,-87.584694,0
JK149089,41.880432,-87.62436,5
JK148009,41.938557,-87.76802,3
JK148407,41.80973,-87.666214,1
JK148004,41.909637,-87.7453,7
JK147981,41.939568,-87.724625,3
JK153265,41.79679,-87.66466,1
JK148498,41.841164,-87.61718,5
JK149224,41.76413,-87.65533,6
JK157717,41.831978,-87.64613,6
JK147999,41.97308,-87.66802,2
JK148168,41.94234,-87.77637,3
JK151599,41.69311,-87.6812,4
JK148666,41.916664,-87.688324,2
JK149303,41.812233,-87.61152,6
JK147996,41.748802,-87.61123,0
JK147992,41.867416,-87.62723,5
JK149162,41.85774,-87.6701,5
JK148069,41.779587,-87.705574,1
JK147977,41.824677,-87.61701,6
JK154950,41.84993,-87.706825,7
JK154444,41.777817,-87.60953,6
JK147952,41.729527,-87.63737,4
JK151311,41.864273,-87.65998,5
JK148119,41.90119,-87.6878,7
JK147947,41.808617,-87.66409,1
JK147939,41.73189,-87.55225,0
JK152947,41.909374,-87.7662,3
JK156188,41.987377,-87.71633,2
JK196349,41.74876,-87.61365,0
JK147919,41.99041,-87.70498,2
JK155182,41.87403,-87.67717,5
JK176971,41.960716,-87.74797,3
JK147991,41.692574,-87.62387,4
JK148342,41.874832,-87.7561,7
JK149422,41.74891,-87.60148,0
JK147944,41.808582,-87.619576,6
JK147901,41.71817,-87.57526,0
JK147884,41.73737,-87.552025,0
JK147922,41.757614,-87.58611,0
JK244125,41.90631,-87.67601,5
JK147909,41.784786,-87.61897,6
JK147912,41.99041,-87.70498,2
JK147882,41.885193,-87.62449,5
JK147889,41.884274,-87.76227,7
JK147892,41.90437,-87.63146,5
JK148563,41.77587,-87.609474,6
JK147876,41.752106,-87.66903,1
JK148113,41.742893,-87.67698,1
JK148391,41.906128,-87.64087,5
JK148579,41.870064,-87.65223,5
JK147902,41.88321,-87.629906,5
JK170175,41.798756,-87.780785,1
JK171552,41.82831,-87.641174,6
JK192396,41.75312,-87.56262,0
JK147866,41.94569,-87.64944,2
JK156157,41.85484,-87.70656,7
JK153205,41.91467,-87.74602,3
JK156341,41.78329,-87.651306,6
JK147860,41.831093,-87.61824,6
JK147886,41.68822,-87.61814,4
JK149141,41.92004,-87.715775,7
JK148686,41.798416,-87.59345,6
JK151853,41.727097,-87.603035,0
JK147815,41.69733,-87.61593,4
JK147840,41.93651,-87.68397,2
JK147842,41.724358,-87.64329,4
JK147838,41.692593,-87.622345,4
JK147833,41.925888,-87.67868,2
JK149001,41.901325,-87.628334,5
JK147814,41.795357,-87.66948,1
JK147804,41.871395,-87.73117,7
JK147824,41.896057,-87.76068,7
JK154871,41.88637,-87.7097,7
JK148366,41.9868,-87.69118,2
JK147810,41.80658,-87.70393,1
JK147761,41.77509,-87.66777,1
JK185167,41.857445,-87.623924,5
JK148224,41.72015,-87.57407,0
JK147770,41.87768,-87.72064,7
JK147769,41.884834,-87.76502,7
JK147772,41.856346,-87.70417,7
JK174788,41.958065,-87.64636,2
JK166243,41.766163,-87.584114,0
JK148566,41.85348,-87.72574,7
JK148796,41.95108,-87.70183,2
JK151180,41.753113,-87.65703,4
JK149288,41.7278,-87.63181,4
JK147864,41.760452,-87.65774,6
JK147844,41.881718,-87.62776,5
JK147957,41.88321,-87.633224,5
JK150589,41.74709,-87.68278,1
JK147924,41.763245,-87.62164,6
JK148316,41.87425,-87.62921,5
JK147765,41.993668,-87.658325,2
JK147781,41.760452,-87.65774,6
JK147743,41.93548,-87.72263,3
JK147794,41.882473,-87.62622,5
JK147910,41.890766,-87.68039,5
JK147854,41.800438,-87.58741,6
JK148746,41.662273,-87.637794,4
JK147954,41.7471,-87.57346,0
JK147748,41.699,-87.61476,4
JK148073,41.71123,-87.63082,4
JK148088,41.69215,-87.61336,4
JK153644,41.806522,-87.70393,1
JK147729,41.709766,-87.64655,4
JK147817,41.936604,-87.723335,3
JK147716,41.90739,-87.69448,7
JK147961,41.696774,-87.72055,4
JK147751,41.917744,-87.72902,7
JK147775,41.7567,-87.60865,6
JK148021,41.997677,-87.756165,3
JK147732,41.910824,-87.71333,7
JK147719,41.695988,-87.59665,4
JK147857,41.87686,-87.743835,7
JK147797,41.848644,-87.64649,5
JK147720,41.89484,-87.630554,5
JK148689,41.98199,-87.76714,3
JK147726,41.918896,-87.66064,2
JK147697,41.896786,-87.751434,7
JK147709,41.7403,-87.60321,0
JK147707,41.92524,-87.661804,2
JK147710,41.925243,-87.66176,2
JK147711,41.925232,-87.66243,2
JK151824,41.770657,-87.74037,1
JK147699,41.937057,-87.69776,2
JK147698,41.783066,-87.61893,6
JK147685,41.84129,-87.62814,5
JK147713,41.925102,-87.67199,2
JK161456,41.688084,-87.61814,4
JK147692,41.988632,-87.81283,3
JK148006,41.675636,-87.6322,4
JK147690,41.721706,-87.57899,0
JK147813,41.77716,-87.662926,1
JK147705,41.807934,-87.68809,1
JK155148,41.75633,-87.55272,0
JK147680,41.897713,-87.7724,3
JK147682,41.850517,-87.72473,7
JK148129,41.90455,-87.630005,5
JK148024,41.871025,-87.69951,7
JK148456,41.98129,-87.7002,2
JK148153,41.748783,-87.682816,1
JK148140,41.748783,-87.682816,1
JK147689,41.882,-87.72948,7
JK147676,41.74023,-87.69322,1
JK147675,41.944904,-87.772354,3
JK147674,41.788376,-87.72302,1
JK148986,41.775097,-87.70305,1
JK148207,41.89484,-87.630554,5
JK148409,41.722134,-87.59934,0
JK148401,41.752922,-87.67677,1
JK147673,41.960556,-87.71313,2
JK147667,41.929962,-87.73919,3
JK147679,41.69502,-87.61831,4
JK147779,41.74219,-87.67173,4
JK152743,41.892624,-87.704,7
JK152668,41.892624,-87.704,7
JK147686,41.746693,-87.60262,0
JK166706,41.722134,-87.59934,0
JK148071,41.875534,-87.74509,7
JK148769,41.749477,-87.55043,0
JK147661,41.690243,-87.607155,4
JK148089,41.9685,-87.70313,2
JK147662,41.93313,-87.6793,2
JK148966,41.84885,-87.62699,5
JK148375,41.768517,-87.61533,6
JK147653,41.720642,-87.535286,0
JK147652,41.824604,-87.68711,1
JK147659,41.758457,-87.61237,6
JK147651,41.946377,-87.656204,2
JK147754,41.76856,-87.63354,6
JK147871,41.874058,-87.67534,5
JK148020,41.89284,-87.61772,5
JK147650,41.7011,-87.61238,4
JK147649,41.90659,-87.76333,3
JK150351,41.980476,-87.78536,3
JK147645,41.882103,-87.68475,7
JK147642,41.91077,-87.727585,7
JK147640,41.90272,-87.72052,7
JK147670,41.812504,-87.685814,1
JK147643,41.854843,-87.68171,7
JK147636,41.739784,-87.63965,4
JK185760,41.93743,-87.76646,3
JK147634,41.794586,-87.70726,1
JK147658,41.80967,-87.594154,6
JK147648,41.870815,-87.696014,7
JK147635,41.894024,-87.74931,7
JK147644,41.74366,-87.62395,4
JK156152,41.876556,-87.65499,5
JK149404,41.713276,-87.646645,4
JK147681,41.825706,-87.613464,6
JK147624,41.801273,-87.670135,1
JK147620,41.88439,-87.67673,5
JK147625,41.878056,-87.617424,5
JK149017,41.789406,-87.67296,1
JK147617,41.747955,-87.6658,4
JK147619,41.87152,-87.62593,5
JK147615,41.769184,-87.62573,6
JK147613,41.782364,-87.593834,6
JK147610,41.69711,-87.62205,4
JK147629,41.77879,-87.77642,1
JK174901,41.942593,-87.65419,2
JK147938,41.832336,-87.621796,6
JK149821,41.895004,-87.62153,5
JK148339,41.81931,-87.6231,6
JK147672,41.712692,-87.661064,4
JK177168,41.985924,-87.67077,2
JK147668,41.71105,-87.65813,4
JK152143,41.75483,-87.67205,1
JK147671,41.714783,-87.66189,4
JK147940,41.86697,-87.65844,5
JK151993,41.872555,-87.72409,7
JK147669,41.93186,-87.72122,3
JK148662,41.78703,-87.71159,1
JK170537,41.89224,-87.749176,7
JK147657,41.768356,-87.619576,6
JK147601,41.788788,-87.622314,6
JK147837,41.992912,-87.81673,3
JK147609,41.896084,-87.72857,7
JK147600,41.903927,-87.629654,5
JK147608,41.896038,-87.6327,5
JK147592,41.94382,-87.71876,2
JK148197,41.726917,-87.5949,0
JK147638,41.93544,-87.72545,3
JK147597,41.87328,-87.71974,7
JK147594,41.75252,-87.606476,0
JK216479,41.799248,-87.584045,6
JK147578,41.767776,-87.66754,1
JK147589,41.822758,-87.69597,1
JK148081,41.69937,-87.61478,4
JK147572,41.81114,-87.69062,1
JK147684,41.874363,-87.643166,5
JK147576,41.96859,-87.69165,2
JK148510,41.95518,-87.65615,2
JK147966,41.745396,-87.60017,0
JK153741,41.79752,-87.641594,6
JK179763,41.849327,-87.684006,7
JK147904,41.869312,-87.66342,5
JK147914,41.731426,-87.66051,4
JK161093,41.7424,-87.70802,1
JK153605,41.899734,-87.624146,5
JK147596,41.937057,-87.792,3
JK147565,41.809345,-87.61892,6
JK168210,41.95374,-87.71943,2
JK147580,41.72933,-87.63194,4
JK147956,41.82993,-87.7242,1
JK148555,41.943478,-87.66025,2
JK148343,41.874126,-87.628685,5
JK147569,41.96705,-87.6548,2
JK147553,41.850555,-87.71984,7
JK147712,41.96856,-87.69538,2
JK147566,41.776176,-87.706345,1
JK147544,41.65582,-87.59601,4
JK147543,41.879745,-87.77464,7
JK147550,41.727238,-87.573044,0
JK147554,41.765156,-87.62007,6
JK147538,41.885597,-87.65151,5
JK147535,41.725334,-87.57056,0
JK147702,41.729675,-87.58198,0
JK147887,41.994278,-87.67907,2
JK148056,41.9868,-87.69118,2
JK148212,41.832447,-87.631546,6
JK148511,41.737656,-87.61294,0
JK147614,41.685474,-87.60796,4
JK148026,41.71585,-87.66227,4
JK160258,41.749317,-87.56863,0
JK159869,41.79576,-87.590355,6
JK151406,41.936855,-87.657646,2
JK150703,41.998734,-87.660614,2
JK147537,41.888992,-87.62694,5
JK147545,41.859905,-87.72621,7
JK147583,41.760796,-87.56712,0
JK147524,41.965454,-87.65317,2
JK147531,41.935432,-87.6685,2
JK147564,41.718807,-87.672295,4
JK147523,41.748066,-87.60636,0
JK147521,41.88101,-87.7032,7
JK147534,41.877563,-87.684944,7
JK147816,41.963657,-87.65101,2
JK147768,41.68864,-87.60712,4
JK147526,41.80785,-87.725365,1
JK168972,41.94045,-87.651085,2
JK147584,41.754826,-87.56265,0
JK147529,41.75493,-87.66841,1
JK147515,41.867165,-87.71858,7
JK147519,41.745617,-87.70471,1
JK147571,41.76807,-87.56731,0
JK147504,41.891705,-87.765274,7
JK147540,41.965164,-87.718155,2
JK147499,41.87532,-87.72148,7
JK147563,41.801228,-87.74298,1
JK147492,41.6934,-87.63079,4
JK148506,41.73387,-87.644844,4
JK148331,41.812534,-87.61824,6
JK147598,41.906277,-87.67001,5
JK148210,41.794266,-87.648575,6
JK147513,41.959396,-87.7012,2
JK148273,41.733734,-87.64964,4
JK147641,41.732735,-87.607155,0
JK149174,41.945107,-87.67302,2
JK147501,41.736343,-87.6232,4
JK147873,41.93539,-87.731255,3
JK147847,41.764603,-87.65046,6
JK147549,41.961163,-87.74877,3
JK148045,41.934635,-87.718636,2
JK147898,41.934772,-87.649086,2
JK147493,41.861244,-87.65827,5
JK147516,41.77587,-87.74219,1
JK147475,41.88773,-87.76427,7
JK147494,41.765617,-87.6197,6
JK147742,41.881573,-87.65985,5
JK147539,41.97797,-87.846466,3
JK147623,41.884983,-87.656784,5
JK147959,41.842705,-87.70438,7
JK147486,41.77235,-87.71831,1
JK148181,41.803673,-87.70385,1
JK147470,41.858982,-87.628365,5
JK147507,41.71331,-87.53769,0
JK147467,41.87496,-87.74624,7
JK147468,41.730267,-87.63616,4
JK147484,41.72944,-87.54564,0
JK147445,41.929745,-87.68427,2
JK147923,41.80212,-87.65022,6
JK148044,41.65131,-87.61723,4
JK147460,41.82691,-87.66086,6
JK152696,41.957012,-87.64977,2
JK160402,41.854965,-87.62714,5
JK150290,41.692196,-87.61826,4
JK147983,41.958263,-87.64981,2
JK161683,41.909786,-87.6331,5
JK147927,41.907776,-87.66518,5
JK147920,41.67705,-87.635864,4
JK148001,41.776302,-87.6982,1
JK147453,41.964256,-87.75653,3
JK147466,41.931873,-87.720505,3
JK147481,41.88905,-87.647675,5
JK147443,41.831085,-87.61874,6
JK147934,41.964264,-87.64831,2
JK147434,41.883774,-87.62443,5
JK147463,41.978165,-87.65857,2
JK147465,41.768177,-87.629845,6
JK147451,41.7296,-87.55263,0
JK147458,41.763626,-87.56018,0
JK147442,41.75256,-87.60523,0
JK147487,41.871025,-87.69951,7
JK147821,41.95701,-87.75224,3
JK147718,41.73877,-87.67408,4
JK154542,41.771843,-87.65672,6
JK147503,41.90577,-87.76487,3
JK147398,41.77432,-87.6058,6
JK147725,41.904934,-87.635605,5
JK147405,41.780277,-87.670296,1
JK147406,41.757923,-87.61669,6
JK147449,41.918427,-87.716805,7
JK147403,41.97537,-87.7459,3
JK147496,41.80387,-87.667274,1
JK147392,41.965,-87.65619,2
JK147397,41.887142,-87.62455,5
JK147552,41.946514,-87.7169,2
JK147925,41.957996,-87.68145,2
JK147408,41.756058,-87.71083,1
JK147724,41.73144,-87.66172,4
JK147485,41.908283,-87.70757,7
JK147425,41.779762,-87.64401,6
JK149273,41.965626,-87.76741,3
JK148318,41.870552,-87.62617,5
JK147444,41.9032,-87.75158,7
JK202072,41.929844,-87.77957,3
JK147370,41.812794,-87.5969,6
JK147618,41.830696,-87.61448,6
JK147375,41.975826,-87.69757,2
JK157548,41.910534,-87.65383,5
JK147369,41.90201,-87.774506,3
JK147432,41.91111,-87.63894,5
JK147509,41.984665,-87.65522,2
JK147506,41.920567,-87.692726,2
JK147389,41.789577,-87.66203,1
JK149093,41.926483,-87.78555,3
JK147551,41.99291,-87.69582,2
JK149373,41.812695,-87.60827,6
JK147348,41.86905,-87.62412,5
JK147734,41.70806,-87.64894,4
JK147796,41.89347,-87.632645,5
JK147459,41.942257,-87.66995,2
JK147371,41.77432,-87.6058,6
JK147411,41.868217,-87.630455,5
JK147372,41.980404,-87.69549,2
JK147317,41.88198,-87.6975,7
JK164697,41.89667,-87.62863,5
JK147330,41.84011,-87.71834,7
JK147708,41.708263,-87.641655,4
JK148595,41.87405,-87.6276,5
JK147801,41.740166,-87.67411,4
JK147332,41.678677,-87.67895,4
JK149488,41.698174,-87.69871,4
JK148599,41.930164,-87.75883,3
JK147336,41.72847,-87.62077,4
JK149351,41.877598,-87.68203,7
JK176320,41.704605,-87.61247,4
JK147556,41.90585,-87.75762,3
JK147310,41.83643,-87.72434,7
JK147334,41.88247,-87.627846,5
JK149737,41.69528,-87.62651,4
JK147962,41.960934,-87.65631,2
JK147331,41.885677,-87.64676,5
JK147340,41.7726,-87.698105,1
JK147308,41.86591,-87.743645,7
JK147473,41.785633,-87.57736,0
JK147289,41.79986,-87.62098,6
JK147795,41.89347,-87.632645,5
JK147285,41.6482,-87.544304,0
JK147343,41.69195,-87.635124,4
JK147299,41.698696,-87.71251,4
JK147783,41.68835,-87.6169,4
JK147298,41.68383,-87.65184,4
JK147280,41.97236,-87.72814,3
JK147290,41.793396,-87.58588,6
JK147731,41.94687,-87.76075,3
JK147270,41.800896,-87.59929,6
JK147291,41.80825,-87.69586,1
JK147304,41.782448,-87.660645,6
JK147282,41.794174,-87.703575,1
JK147274,41.83314,-87.61532,6
JK147542,41.934227,-87.74077,3
JK147386,41.707245,-87.618164,4
JK147439,41.881718,-87.62776,5
JK147303,41.73245,-87.60472,0
JK147292,41.903996,-87.64323,5
JK147287,41.96026,-87.6708,2
JK147244,41.81699,-87.62304,6
JK147265,41.798008,-87.71839,1
JK147260,41.773876,-87.588806,0
JK148499,41.886467,-87.76176,7
JK147345,41.74899,-87.60269,0
JK147272,41.93679,-87.683136,2
JK147240,41.773384,-87.6604,6
JK147416,41.756603,-87.576096,0
JK147899,41.826973,-87.6387,6
JK147780,41.87831,-87.68146,5
JK147693,41.94785,-87.8071,3
JK147286,41.97486,-87.89037,3
JK147717,41.686714,-87.60829,4
JK181886,41.721092,-87.67129,4
JK147263,41.76187,-87.589676,0
JK147212,41.750435,-87.65787,4
JK147798,41.738785,-87.65221,4
JK147224,41.87395,-87.631676,5
JK147219,41.79426,-87.73422,1
JK149612,41.746853,-87.601425,0
JK147257,41.871555,-87.62416,5
JK147508,41.95512,-87.654564,2
JK147216,41.87828,-87.71454,7
JK147239,41.713436,-87.64298,4
JK152490,41.845104,-87.62212,5
JK147284,41.791805,-87.63293,6
JK147426,41.94654,-87.714355,2
JK163111,41.69928,-87.66818,4
JK147967,41.789654,-87.6669,1
JK150374,41.883133,-87.64822,5
JK147186,41.93723,-87.6443,2
JK148353,41.93274,-87.64812,2
JK147188,41.879223,-87.69933,7
JK147200,41.886005,-87.64982,5
JK147187,41.736435,-87.618904,4
JK147238,41.896343,-87.62428,5
JK147252,41.736343,-87.62324,4
JK147221,41.89906,-87.72179,7
JK147737,41.79794,-87.60077,6
JK147262,41.74499,-87.71761,1
JK147184,41.947838,-87.67504,2
JK154152,41.991493,-87.658264,2
JK150686,41.72524,-87.586655,0
JK147227,41.794464,-87.77056,1
JK147215,41.86634,-87.71115,7
JK147247,41.983967,-87.70988,2
JK147155,41.888268,-87.627075,5
JK147346,41.653084,-87.55194,0
JK152719,41.863377,-87.656456,5
JK147843,41.83469,-87.61371,6
JK148478,41.77267,-87.63259,6
JK147146,41.896217,-87.72,7
JK147223,41.750828,-87.63158,6
JK147158,41.746166,-87.736145,1
JK147180,41.881016,-87.63234,5
JK147157,41.9529,-87.78754,3
JK151295,41.877495,-87.76047,7
JK147232,41.867382,-87.62982,5
JK147167,41.996605,-87.7119,2
JK147391,41.67965,-87.62056,4
JK147190,41.74761,-87.547966,0
JK147178,41.95827,-87.75731,3
JK147169,41.664207,-87.62941,4
JK147115,41.788525,-87.62231,6
JK147139,41.963436,-87.71811,2
JK147771,41.68866,-87.60712,4
JK147116,41.861317,-87.70435,7
JK147302,41.84257,-87.634995,5
JK147958,41.881718,-87.62776,5
JK151294,41.945602,-87.64349,2
JK147132,41.866707,-87.679535,5
JK147384,41.778465,-87.73907,1
JK150439,41.88217,-87.77033,7
JK147088,41.89452,-87.71751,7
JK147364,41.96535,-87.77229,3
JK147094,41.692543,-87.62652,4
JK147079,41.784798,-87.64733,6
JK148405,41.81465,-87.68829,1
JK147067,41.953438,-87.74626,3
JK147086,41.836384,-87.66571,5
JK148489,41.896217,-87.74355,7
JK148429,41.872658,-87.62596,5
JK148493,41.971985,-87.67268,2
JK183360,41.814163,-87.604,6
JK148672,41.70241,-87.66964,4
JK153052,41.833683,-87.61244,6
JK167915,41.9438,-87.71876,2
JK148340,41.770958,-87.59112,0
JK148253,41.74371,-87.60736,0
JK149249,41.941414,-87.64445,2
JK147150,41.76453,-87.693474,1
JK147071,41.794174,-87.703575,1
JK147057,41.94045,-87.651085,2
JK147066,41.77543,-87.640755,6
JK147098,41.74867,-87.624466,6
JK148225,41.775948,-87.72879,1
JK147427,41.89667,-87.62863,5
JK149398,41.896774,-87.62147,5
JK147271,41.89427,-87.72605,7
JK147220,41.931213,-87.67689,2
JK147075,41.891876,-87.7457,7
JK147069,41.77432,-87.6058,6
JK147393,41.996605,-87.7119,2
JK147874,41.927277,-87.7538,3
JK147068,41.880856,-87.62207,5
JK155327,41.73775,-87.61779,4
JK149592,41.743446,-87.60137,0
JK147095,41.94828,-87.64951,2
JK154839,41.907078,-87.680824,5
JK147051,41.866127,-87.657845,5
JK147008,41.87846,-87.7452,7
JK154251,41.910534,-87.65383,5
JK147019,41.77911,-87.69374,1
JK147091,41.79599,-87.63054,6
JK146984,41.721226,-87.66201,4
JK147023,41.88583,-87.70627,7
JK147014,41.769653,-87.662735,1
JK147077,41.825104,-87.62163,6
