case_number,latitude,longitude,cluster
JK141112,41.794827,-87.580444,5
JK226625,41.70002,-87.61285,6
JK161034,41.862476,-87.72794,4
JK187379,41.79976,-87.61773,5
JK145674,41.77731,-87.60463,5
JK224332,41.9174,-87.63545,1
JK174807,41.999695,-87.68872,1
JK145388,41.858387,-87.715195,4
JK236107,41.734787,-87.569595,7
JK217718,41.903893,-87.63186,2
JK148954,41.8664,-87.70597,4
JK217891,41.747288,-87.69133,3
JK209685,41.718822,-87.64314,6
JK191830,41.887802,-87.61864,2
JK218818,41.966656,-87.7052,1
JK164582,41.881207,-87.76322,0
JK207224,41.722183,-87.53771,7
JK209506,41.94175,-87.66872,1
JK145198,41.866333,-87.66638,4
JK220850,41.812782,-87.72744,3
JK230603,41.930416,-87.76254,0
JK156513,41.99371,-87.79277,0
JK196178,41.729176,-87.56702,7
JK169426,41.867527,-87.70081,4
JK199786,41.924675,-87.71123,0
JK172179,41.824657,-87.60726,2
JK184909,41.949066,-87.710335,1
JK159837,41.936337,-87.65071,1
JK161952,41.83815,-87.63832,2
JK230256,41.707245,-87.618164,6
JK187855,41.907158,-87.695694,4
JK144972,41.93757,-87.70635,0
JK144273,41.786068,-87.66923,3
JK151056,41.69341,-87.637566,6
JK160493,41.96138,-87.65474,1
JK244589,41.81257,-87.60738,5
JK230816,41.975826,-87.69757,1
JK211345,41.95239,-87.67469,1
JK225462,41.791714,-87.70259,3
JK153424,41.91184,-87.760635,0
JK160312,41.68139,-87.61556,6
JK167029,41.947227,-87.65555,1
JK165305,41.763912,-87.613655,5
JK207201,41.95843,-87.70815,1
JK232221,41.902065,-87.77081,0
JK200976,41.755062,-87.66477,5
JK155188,41.939922,-87.65321,1
JK188805,41.840107,-87.724434,4
JK208320,41.676083,-87.63379,6
JK186971,41.891693,-87.62615,2
JK172811,41.981846,-87.657135,1
JK217529,41.708096,-87.56496,7
JK232824,41.825706,-87.61344,2
JK176321,41.997574,-87.698944,1
JK149614,41.884426,-87.652756,4
JK193350,41.96087,-87.73487,0
JK146847,41.79794,-87.60088,5
JK202252,41.696377,-87.61317,6
JK145138,41.88286,-87.7666,0
JK217438,41.740135,-87.690506,3
JK243000,41.730766,-87.58043,7
JK142109,41.880486,-87.72566,4
JK196820,41.878586,-87.7461,4
JK223903,41.69593,-87.6232,6
JK197166,41.93345,-87.71723,0
JK202993,41.759045,-87.62802,5
JK180153,41.788486,-87.62231,5
JK156249,41.941647,-87.7187,0
JK157417,41.82139,-87.64101,2
JK146554,41.936848,-87.683136,1
JK176985,41.814133,-87.66087,3
JK183718,41.92367,-87.7863,0
JK229428,41.78951,-87.69856,3
JK213462,41.76189,-87.62398,5
JK147996,41.748802,-87.61123,7
JK198178,41.874973,-87.72547,4
JK142412,41.87748,-87.692276,4
JK216146,41.754593,-87.74153,3
JK198894,41.903854,-87.736176,0
JK217762,41.87893,-87.62611,2
JK150514,41.769207,-87.58953,7
JK190388,41.79535,-87.65127,3
JK227657,41.893112,-87.75156,0
JK140480,41.754723,-87.554665,7
JK204483,41.778965,-87.70374,3
JK142665,41.654,-87.60589,6
JK219102,41.96914,-87.65108,1
JK188012,41.75782,-87.61511,5
JK223731,41.89326,-87.6288,2
JK202624,41.923233,-87.70617,0
JK217527,41.931847,-87.79795,0
JK161659,41.88065,-87.73191,4
JK188759,41.7511,-87.61609,7
JK149084,41.807354,-87.70396,3
JK194313,41.89399,-87.702156,4
JK183677,41.75901,-87.56448,7
JK232742,41.772385,-87.60819,5
JK223533,41.767246,-87.57633,7
JK180276,41.67522,-87.64182,6
JK164807,41.87152,-87.62593,2
JK201381,41.90946,-87.73141,0
JK228071,41.893646,-87.63118,2
JK175524,41.743126,-87.60501,7
JK190971,41.809868,-87.66135,3
JK221008,41.923397,-87.69737,0
JK183790,41.748592,-87.659325,5
JK173494,41.882206,-87.76737,0
JK197280,41.921154,-87.77075,0
JK201925,41.89244,-87.666214,1
JK143270,41.77606,-87.61552,5
JK188856,41.941334,-87.76511,0
JK143580,41.82132,-87.62478,2
JK144048,41.918114,-87.72781,0
JK231664,41.881153,-87.68728,4
JK156642,41.69046,-87.648766,6
JK170682,41.783978,-87.666756,3
JK208017,41.876587,-87.62873,2
JK172206,41.888676,-87.7467,0
JK215893,41.795197,-87.791664,3
JK231896,41.95344,-87.74496,0
JK160062,41.79914,-87.62258,5
JK215530,41.669796,-87.62842,6
JK164137,41.72874,-87.59615,7
JK155967,41.989273,-87.7055,1
JK226084,41.663296,-87.632675,6
JK224200,41.905823,-87.725586,0
JK198269,41.95057,-87.76326,0
JK175137,41.94045,-87.651085,1
JK202299,41.97603,-87.84262,0
JK151169,41.785675,-87.68992,3
JK197387,41.823536,-87.61699,2
JK153375,41.65626,-87.59699,6
JK182093,41.803673,-87.70385,3
JK170031,41.890793,-87.75056,0
JK147244,41.81699,-87.62304,2
JK187868,41.97222,-87.6563,1
JK185057,41.65651,-87.60756,6
JK213605,41.897804,-87.72739,0
JK193405,41.78787,-87.7731,3
JK190196,41.75903,-87.663635,5
JK163109,41.883076,-87.65141,4
JK200288,41.80532,-87.603806,5
JK227409,41.98696,-87.70293,1
JK225459,41.765503,-87.57935,7
JK201833,41.745308,-87.54549,7
JK183748,41.751545,-87.674385,5
JK156222,41.949055,-87.653564,1
JK150168,41.906055,-87.62875,2
JK182136,41.867165,-87.71858,4
JK152364,41.936314,-87.75661,0
JK219768,41.96178,-87.75742,0
JK158681,41.780815,-87.64967,3
JK161601,41.705437,-87.68159,6
JK164338,41.803883,-87.67579,3
JK148848,41.85741,-87.643776,2
JK240487,41.942276,-87.64104,1
JK149081,41.824932,-87.62311,2
JK213909,41.88656,-87.716064,4
JK187586,41.909176,-87.782715,0
JK216283,41.76698,-87.58281,7
JK190843,41.801228,-87.74298,3
JK222507,41.74864,-87.65642,5
JK165729,41.76058,-87.58766,7
JK197463,41.797585,-87.62254,5
JK221404,41.96619,-87.657974,1
JK140857,41.928703,-87.754974,0
JK211078,41.899937,-87.72256,0
JK231060,41.902287,-87.75246,0
JK188325,41.85006,-87.697235,4
JK158688,41.724564,-87.615425,7
JK201668,41.741104,-87.63851,5
JK146542,41.994915,-87.881935,0
JK156115,41.886845,-87.66191,4
JK155960,41.763973,-87.56555,7
JK205527,41.784256,-87.620575,5
JK150985,41.998936,-87.66677,1
JK190918,41.885395,-87.66355,4
JK184885,41.874344,-87.67453,4
JK235899,41.86011,-87.72621,4
JK195017,41.74033,-87.663185,5
JK193742,41.86374,-87.72754,4
JK217205,41.82965,-87.61445,2
JK191466,41.748043,-87.63423,5
JK143185,41.70141,-87.62813,6
JK158528,41.719856,-87.56026,7
JK222135,41.966064,-87.68883,1
JK169249,41.812687,-87.71019,3
JK208016,41.894005,-87.633026,2
JK144816,41.8712,-87.633545,2
JK229264,41.865746,-87.62707,2
JK185928,41.962017,-87.72541,1
JK157246,41.87418,-87.667854,4
JK174321,41.930904,-87.64402,1
JK151443,41.903645,-87.71659,0
JK232625,41.757175,-87.59347,7
JK182840,41.901573,-87.63439,2
JK239793,41.742588,-87.64867,5
JK147451,41.7296,-87.55263,7
JK183809,41.761135,-87.6309,5
JK152184,41.9997,-87.68063,1
JK153647,41.909462,-87.75888,0
JK227363,41.970585,-87.65766,1
JK200066,41.917427,-87.72657,0
JK158980,41.750492,-87.654305,5
JK150146,41.717052,-87.63824,6
JK176931,41.71201,-87.6369,6
JK232337,41.762398,-87.58779,7
JK146503,41.80967,-87.59443,5
JK142732,41.86316,-87.62245,2
JK228393,41.78035,-87.70196,3
JK181898,41.881252,-87.64851,4
JK219343,41.869503,-87.71963,4
JK151656,41.80882,-87.61019,5
JK156252,41.87009,-87.70188,4
JK160994,41.881943,-87.73421,4
JK188468,41.901352,-87.694374,4
JK212270,41.96726,-87.65515,1
JK188127,41.70173,-87.6579,6
JK142668,41.801792,-87.73443,3
JK167127,41.772915,-87.6184,5
JK144148,41.751312,-87.67681,5
JK165246,41.773117,-87.68714,3
JK216179,41.74938,-87.663414,5
JK158655,41.853516,-87.66604,4
JK200351,41.9461,-87.70535,1
JK149116,41.692158,-87.612144,6
JK176603,41.954636,-87.70804,1
JK231215,41.843506,-87.708664,4
JK222514,41.786148,-87.7098,3
JK207664,41.85751,-87.66131,4
JK227858,41.773464,-87.62273,5
JK188052,41.890324,-87.6826,4
JK201652,41.757374,-87.62152,5
JK230099,41.90578,-87.71178,0
JK204468,41.89284,-87.61772,2
JK152442,41.90736,-87.695694,4
JK206306,41.84818,-87.702,4
JK201977,41.78206,-87.703224,3
JK185946,41.699284,-87.62211,6
JK203835,41.73894,-87.64735,5
JK145201,41.819485,-87.61987,2
JK209049,41.900204,-87.66862,1
JK194149,41.778885,-87.661766,3
JK200971,41.84434,-87.71763,4
JK184701,41.70662,-87.59429,6
JK141669,41.841473,-87.6292,2
JK195144,41.748817,-87.550415,7
JK217209,41.981842,-87.77079,0
JK206120,41.873814,-87.678894,4
JK165820,41.882744,-87.769844,0
JK200745,41.92616,-87.64756,1
JK169829,41.92242,-87.78473,0
JK151067,41.808834,-87.622826,5
JK163189,41.891907,-87.705734,0
JK151661,41.699245,-87.61598,6
JK201895,41.783096,-87.761925,3
JK179091,41.991375,-87.65685,1
JK163337,41.877758,-87.62929,2
JK217408,41.803432,-87.643715,3
JK196172,41.731155,-87.60612,7
JK198642,41.83629,-87.71946,4
JK175757,41.866177,-87.72486,4
JK228229,41.881943,-87.63419,2
JK183814,41.74722,-87.568596,7
JK182510,41.747482,-87.55039,7
JK239834,41.867317,-87.63382,2
JK157223,41.909878,-87.77399,0
JK163659,41.781773,-87.72896,3
JK227855,41.886375,-87.70953,4
JK180702,41.903934,-87.6733,1
JK218128,41.80995,-87.66622,3
JK215772,41.90376,-87.64033,2
JK206255,41.88052,-87.74344,4
JK176636,41.789486,-87.683914,3
JK224214,41.864567,-87.70605,4
JK193832,41.902664,-87.64259,2
JK183010,41.73477,-87.55829,7
JK164054,41.87576,-87.70596,4
JK199491,41.76365,-87.586266,7
JK166652,41.89347,-87.632645,2
JK201443,41.945465,-87.65017,1
JK151370,41.90585,-87.75762,0
JK192396,41.75312,-87.56262,7
JK154168,41.953278,-87.67471,1
JK190962,41.85031,-87.67908,4
JK188007,41.80825,-87.69593,3
JK191552,41.972168,-87.6563,1
JK205987,41.952652,-87.676285,1
JK147270,41.800896,-87.59929,5
JK163234,41.767853,-87.588715,7
JK220408,41.907063,-87.72036,0
JK151781,41.74952,-87.652504,5
JK162712,41.95435,-87.71538,1
JK152727,41.76377,-87.579315,7
JK183885,41.784523,-87.6607,3
JK228593,41.800625,-87.59047,5
JK149878,41.903866,-87.73372,0
JK193322,41.978065,-87.79146,0
JK206987,41.733692,-87.63747,6
JK143931,41.976852,-87.655,1
JK199020,41.877426,-87.696945,4
JK216564,41.722656,-87.62748,6
JK232210,41.717884,-87.56986,7
JK196004,41.883163,-87.64473,4
JK145755,41.896667,-87.62888,2
JK222972,41.774387,-87.63734,5
JK190960,41.88178,-87.620766,2
JK173795,41.799305,-87.75516,3
JK162588,41.69638,-87.61303,6
JK226899,41.743504,-87.60502,7
JK181134,41.878223,-87.62705,2
JK148767,41.909744,-87.73716,0
JK161751,41.750656,-87.61496,7
JK217550,41.94752,-87.664024,1
JK226025,41.856358,-87.70417,4
JK198696,41.908684,-87.75593,0
JK179916,41.92508,-87.67374,1
JK140947,41.85455,-87.72359,4
JK225747,41.772102,-87.61179,5
JK232375,41.93994,-87.65205,1
JK227133,41.784847,-87.61207,5
JK168680,41.993214,-87.78914,0
JK227294,41.870144,-87.69696,4
JK172568,41.72153,-87.57777,7
JK151192,41.801533,-87.61774,5
JK233429,41.691788,-87.67974,6
JK155005,41.770454,-87.608154,5
JK163260,41.765285,-87.57709,7
JK218255,41.896687,-87.627686,2
JK198165,41.891857,-87.759224,0
JK180764,41.874596,-87.75485,4
JK151279,41.75122,-87.66346,5
JK211572,41.793686,-87.69411,3
JK204571,41.772934,-87.581406,7
JK207650,41.752815,-87.675644,5
JK189221,41.870857,-87.736465,4
JK231359,41.750893,-87.558945,7
JK213816,41.786034,-87.6486,3
JK202648,41.77239,-87.58986,7
JK142272,41.97486,-87.89037,0
JK206274,41.843475,-87.71476,4
JK219399,41.748802,-87.59905,7
JK157456,41.894558,-87.624245,2
JK177252,41.880363,-87.755806,0
JK223659,41.881737,-87.75138,0
JK229236,41.831013,-87.61732,2
JK219818,41.92629,-87.785545,0
JK189071,41.839363,-87.62192,2
JK197434,41.9478,-87.65918,1
JK226692,41.97639,-87.65544,1
JK216810,41.932014,-87.64094,1
JK197970,41.75957,-87.607864,5
JK144797,41.882553,-87.62438,2
JK182124,41.766163,-87.584114,7
JK216033,41.721226,-87.66201,6
JK236747,41.85431,-87.72357,4
JK174215,41.69236,-87.6231,6
JK214066,41.932224,-87.68343,1
JK217974,41.761227,-87.66777,5
JK193885,41.73662,-87.54582,7
JK183417,41.90773,-87.673325,1
JK193366,41.943954,-87.775276,0
JK225241,41.74893,-87.594215,7
JK143011,41.769318,-87.68205,3
JK230880,41.90817,-87.67401,1
JK193044,41.767555,-87.69188,3
JK150790,41.89328,-87.627594,2
JK160510,41.909695,-87.79236,0
JK194806,41.715908,-87.57463,7
JK160358,41.794174,-87.703575,3
JK193276,41.739735,-87.70335,3
JK230885,41.794373,-87.58044,5
JK154755,41.765873,-87.576294,7
JK163741,41.937717,-87.64062,1
JK220232,41.68646,-87.633736,6
JK165426,41.778046,-87.58639,7
JK142725,41.89082,-87.61436,2
JK166963,41.894676,-87.650116,1
JK154472,41.803883,-87.67579,3
JK188266,41.89438,-87.65011,1
JK216313,41.73421,-87.64664,5
JK143046,41.890335,-87.629616,2
JK236878,41.790382,-87.63173,5
JK202540,41.76948,-87.67123,5
JK230904,41.91368,-87.782364,0
JK158997,41.777752,-87.600395,5
JK174395,41.703487,-87.61,6
JK189193,41.899197,-87.76676,0
JK185571,41.883026,-87.753494,0
JK194926,41.74559,-87.56007,7
JK216987,41.980667,-87.65793,1
JK223540,41.884495,-87.62714,2
JK189659,41.830917,-87.60806,2
JK144230,41.898643,-87.749626,0
JK212007,41.892864,-87.77061,0
JK186369,41.9022,-87.69686,4
JK204546,41.99074,-87.67588,1
JK224277,41.906685,-87.6353,2
JK185062,41.65651,-87.60756,6
JK204790,41.898067,-87.721275,0
JK160671,41.799534,-87.589935,5
JK227104,41.891884,-87.66717,1
JK144099,41.868565,-87.77301,0
JK212562,41.7209,-87.55451,7
JK197753,41.8511,-87.708885,4
JK209331,41.679863,-87.62192,6
JK212069,41.85383,-87.62068,2
JK180165,41.748062,-87.7413,3
JK191798,41.873905,-87.75831,0
JK201548,41.94112,-87.64529,1
JK181301,41.781464,-87.61444,5
JK151840,41.884544,-87.67978,4
JK231682,41.788986,-87.74148,3
JK187870,41.66826,-87.64159,6
JK234227,41.94142,-87.75812,0
JK193640,41.86828,-87.63922,2
JK172441,41.93842,-87.712456,0
JK201730,41.705677,-87.600945,6
JK160502,41.684036,-87.63911,6
JK202148,41.776,-87.615524,5
JK186575,41.940186,-87.784065,0
JK168787,41.80107,-87.75031,3
JK184735,41.901325,-87.628334,2
JK237336,41.74699,-87.60263,7
JK169491,41.791943,-87.63293,5
JK212815,41.751705,-87.72272,3
JK209256,41.797554,-87.617676,5
JK149816,41.897053,-87.70041,4
JK176541,41.89456,-87.62274,2
JK142353,41.853786,-87.63012,2
JK215429,41.80866,-87.66097,3
JK180056,41.890392,-87.76339,0
JK218151,41.769936,-87.64023,5
JK194497,41.932014,-87.64094,1
JK156164,41.797176,-87.633064,5
JK148963,41.793587,-87.69955,3
JK147282,41.794174,-87.703575,3
JK149445,41.876045,-87.73625,4
JK155973,41.903934,-87.62913,2
JK219591,41.915413,-87.680786,1
JK199961,41.894897,-87.75972,0
JK154398,41.946667,-87.74709,0
JK195178,41.881184,-87.68498,4
JK219436,41.792816,-87.69134,3
JK176621,41.7693,-87.56823,7
JK146212,41.859825,-87.72011,4
JK223306,41.976814,-87.65988,1
JK157965,41.974007,-87.69508,1
JK147269,41.89427,-87.72605,0
JK172298,41.955437,-87.67965,1
JK199322,41.877747,-87.626076,2
JK230950,41.87913,-87.65262,4
JK161368,41.93468,-87.6367,1
JK232312,41.94139,-87.81464,0
JK220018,41.89781,-87.69429,4
JK239291,41.8029,-87.60642,5
JK220113,41.90201,-87.77456,0
JK205645,41.913597,-87.64231,1
JK229353,41.748734,-87.591774,7
JK235883,41.726364,-87.64456,6
JK225275,41.85569,-87.72727,4
JK148522,41.751213,-87.609344,7
JK182080,41.968662,-87.68558,1
JK177000,41.938267,-87.7892,0
JK217263,41.86282,-87.71807,4
JK179124,41.86613,-87.65752,4
JK215826,41.818092,-87.63963,2
JK198893,41.900227,-87.69323,4
JK201983,41.89268,-87.629684,2
JK215834,41.902103,-87.76839,0
JK193553,41.790028,-87.64626,3
JK171466,41.91256,-87.73253,0
JK142625,41.94045,-87.651085,1
JK189002,41.808598,-87.611435,5
JK190040,41.835278,-87.643776,2
JK218009,41.75617,-87.57364,7
JK168010,41.768013,-87.57338,7
JK205707,41.779392,-87.6683,3
JK213917,41.902004,-87.69564,4
JK182452,41.859795,-87.727425,4
JK168993,41.92178,-87.73036,0
JK190913,41.89846,-87.68773,4
JK199679,41.779522,-87.660965,3
JK197189,41.83941,-87.64632,2
JK228362,41.930874,-87.6642,1
JK234867,41.770805,-87.59111,7
JK161161,41.859837,-87.70297,4
JK194491,41.87658,-87.74514,4
JK187172,41.789932,-87.66448,3
JK201736,41.775078,-87.77457,3
JK143744,41.897026,-87.73669,0
JK224958,41.78494,-87.6206,5
JK161783,41.83932,-87.63291,2
JK233572,41.994194,-87.68399,1
JK222521,41.87105,-87.69717,4
JK234069,41.750923,-87.59304,7
JK221001,41.832314,-87.65344,2
JK204476,41.881973,-87.63129,2
JK160821,41.89778,-87.62411,2
JK168198,41.78327,-87.61087,5
JK176491,41.76782,-87.66387,5
JK204797,41.958065,-87.64636,1
JK234359,41.82734,-87.62812,2
JK141866,41.755806,-87.664314,5
JK167437,41.895046,-87.65061,1
JK191314,41.771454,-87.66885,5
JK200630,41.88243,-87.627846,2
JK229786,41.891777,-87.62187,2
JK236854,41.798557,-87.66349,3
JK214776,41.753975,-87.55018,7
JK231510,41.89271,-87.71867,0
JK195810,41.93956,-87.67948,1
JK230386,41.88457,-87.68161,4
JK210064,41.683746,-87.64536,6
JK187422,41.92099,-87.648605,1
JK207198,41.776855,-87.68847,3
JK222143,41.81073,-87.60172,5
JK205839,41.88332,-87.729416,4
JK227668,41.90581,-87.76142,0
JK152154,41.80967,-87.59443,5
JK155606,41.983646,-87.65873,1
JK184253,41.65651,-87.60756,6
JK223233,41.998554,-87.68868,1
JK212371,41.7595,-87.707504,3
JK156010,41.803673,-87.70385,3
JK215824,41.808434,-87.61957,5
JK190965,41.938683,-87.676506,1
JK221085,41.871986,-87.69464,4
JK163091,41.93274,-87.64812,1
JK170903,41.847565,-87.64575,2
JK167708,41.747543,-87.70638,3
JK214400,41.919975,-87.68095,1
JK207852,41.83758,-87.61946,2
JK199801,41.791817,-87.69668,3
JK197770,41.99041,-87.70498,1
JK150409,41.772198,-87.61865,5
JK161943,41.968403,-87.7129,1
JK153020,41.892696,-87.62675,2
JK159965,41.757404,-87.616684,5
JK178197,41.727596,-87.630066,6
JK164106,41.86256,-87.69202,4
JK205992,41.771275,-87.687096,3
JK203440,41.875805,-87.75108,4
JK166236,41.925842,-87.70234,0
JK174538,41.84588,-87.70508,4
JK201810,41.882187,-87.67971,4
JK231552,41.977436,-87.66837,1
JK217138,41.73137,-87.55267,7
JK197911,41.959934,-87.73102,1
JK219509,41.721626,-87.62449,6
JK194427,41.861767,-87.712845,4
JK208361,41.932846,-87.68136,1
JK206507,41.938076,-87.7076,0
JK206206,41.77868,-87.6642,3
JK146938,41.755928,-87.65739,5
JK227403,41.803673,-87.70385,3
JK170266,41.880764,-87.75018,0
JK173511,41.830696,-87.61448,2
JK227719,41.868446,-87.64223,2
JK226598,41.65653,-87.60233,6
JK190568,41.85908,-87.705765,4
JK143052,41.958458,-87.70327,1
JK144708,41.70385,-87.53649,7
JK238151,41.903305,-87.67007,1
JK145352,41.904663,-87.75583,0
JK143000,41.820187,-87.69137,3
JK176386,41.88532,-87.63097,2
JK163256,41.774277,-87.608246,5
JK143551,41.9001,-87.66251,1
JK208444,41.95144,-87.758156,0
JK190418,41.906406,-87.71273,0
JK213377,41.80025,-87.70375,3
JK185755,41.678074,-87.619644,6
JK192420,41.69037,-87.60595,6
JK145610,41.85149,-87.72847,4
JK221710,41.745552,-87.550354,7
JK219685,41.735676,-87.62415,6
JK187071,41.918247,-87.643906,1
JK167061,41.956493,-87.74623,0
JK171126,41.762455,-87.58186,7
JK226005,41.84458,-87.701805,4
JK194524,41.944607,-87.6721,1
JK140646,41.7814,-87.608406,5
JK215099,41.903996,-87.64323,2
JK160456,41.820293,-87.61279,2
JK192470,41.815697,-87.62301,2
JK213223,41.869335,-87.68672,4
JK212930,41.953644,-87.72801,0
JK163656,41.737076,-87.64973,5
JK182163,41.79417,-87.632286,5
JK224465,41.791878,-87.64388,3
JK150061,41.88578,-87.6643,4
JK230140,41.910072,-87.65311,1
JK183099,41.822666,-87.615326,2
JK148313,41.951504,-87.66898,1
JK208970,41.766804,-87.60562,5
JK150572,41.96362,-87.656334,1
JK155544,41.909073,-87.69329,4
JK181845,41.89612,-87.66432,1
JK198973,41.946598,-87.72741,0
JK197758,41.907154,-87.63968,2
JK233820,41.763622,-87.58471,7
JK221864,41.935394,-87.652306,1
JK149512,41.678677,-87.67895,6
JK218133,41.868164,-87.62744,2
JK209487,41.873615,-87.711754,4
JK144626,41.799168,-87.587265,5
JK194743,41.73517,-87.703316,3
JK200091,41.807068,-87.60384,5
JK225824,41.977848,-87.846466,0
JK225481,41.782383,-87.70323,3
JK183526,41.881172,-87.64968,4
JK165370,41.99835,-87.68015,1
JK172135,41.75482,-87.551094,7
JK223182,41.77019,-87.641716,5
JK214223,41.897736,-87.74687,0
JK159022,41.74512,-87.60138,7
JK223687,41.96513,-87.742744,0
JK163094,41.769184,-87.62573,5
JK194405,41.816254,-87.64146,2
JK204867,41.99828,-87.78872,0
JK232583,41.679317,-87.676994,6
JK235736,41.76894,-87.5813,7
JK144844,41.97574,-87.7095,1
JK146826,41.77949,-87.70801,3
JK183874,41.896038,-87.73473,0
JK157431,41.952747,-87.762054,0
JK208846,41.78416,-87.66555,3
JK161235,41.939133,-87.66121,1
JK176056,41.75577,-87.71514,3
JK216639,41.98493,-87.746864,0
JK209690,41.74879,-87.600266,7
JK198207,41.970722,-87.80599,0
JK202444,41.774727,-87.64465,5
JK182377,41.750656,-87.61496,7
JK193838,41.90377,-87.6397,2
JK212315,41.894123,-87.71628,0
JK207314,41.86936,-87.74243,4
JK209169,41.755154,-87.63279,5
JK178029,41.87701,-87.64721,4
JK176888,41.720966,-87.6804,6
JK180561,41.821995,-87.68479,3
JK213699,41.75295,-87.55406,7
JK172114,41.987408,-87.694435,1
JK194284,41.799732,-87.64842,3
JK178882,41.93263,-87.6684,1
JK192226,41.962734,-87.65089,1
JK226905,41.75217,-87.63434,5
JK166140,41.75525,-87.66963,5
JK214801,41.91878,-87.64975,1
JK165945,41.88116,-87.73304,4
JK145084,41.919758,-87.69493,0
JK167725,41.87704,-87.72934,4
JK234315,41.794678,-87.62326,5
JK146538,41.888287,-87.63399,2
JK150224,41.75373,-87.621445,5
JK158888,41.73674,-87.66917,6
JK206502,41.821228,-87.62639,2
JK151534,41.81303,-87.6154,2
JK149061,41.735104,-87.64847,5
JK152309,41.801964,-87.59508,5
JK198762,41.871788,-87.63357,2
JK213828,41.9531,-87.65208,1
JK161906,41.89444,-87.71994,0
JK205022,41.73125,-87.653206,6
JK161525,41.88054,-87.74174,4
JK178381,41.8081,-87.669815,3
JK196330,41.653137,-87.6048,6
JK191802,41.734474,-87.60169,7
JK184223,41.890022,-87.65391,4
JK186197,41.90122,-87.68559,4
JK157243,41.85867,-87.6429,2
JK206045,41.82945,-87.69725,3
JK205427,41.89199,-87.61146,2
JK157504,41.988285,-87.65676,1
JK174314,41.73389,-87.60613,7
JK157405,41.837536,-87.63409,2
JK219576,41.75466,-87.585785,7
JK141371,41.758995,-87.5656,7
JK202411,41.953163,-87.76876,0
JK180668,41.763424,-87.59942,7
JK147876,41.752106,-87.66903,5
JK155678,41.884495,-87.62714,2
JK173874,41.67866,-87.66981,6
JK198851,41.937008,-87.724556,0
JK142842,41.965313,-87.72428,1
JK234096,41.737885,-87.60971,7
JK186209,41.686676,-87.60829,6
JK242820,41.917408,-87.70579,0
JK195591,41.969337,-87.76202,0
JK198900,41.768032,-87.57088,7
JK188517,41.84916,-87.7015,4
JK147994,41.704094,-87.531654,7
JK170353,41.736423,-87.60481,7
JK207404,41.787403,-87.707054,3
JK230487,41.690296,-87.60595,6
JK179340,41.870388,-87.6259,2
JK207151,41.806698,-87.61652,5
JK212246,41.84746,-87.67856,4
JK167643,41.977055,-87.65643,1
JK180774,41.89286,-87.77103,0
JK182881,41.871494,-87.730804,4
JK149217,41.977127,-87.803,0
JK167147,41.875813,-87.75028,4
JK171818,41.82965,-87.61445,2
JK186821,41.95157,-87.79744,0
JK186487,41.741367,-87.71552,3
JK148144,41.736507,-87.61412,7
JK217015,41.975826,-87.69757,1
JK170345,41.991405,-87.65685,1
JK152239,41.954536,-87.65122,1
JK152036,41.938194,-87.793655,0
JK174179,41.869022,-87.68283,4
JK209735,41.886715,-87.65375,4
JK209591,41.953754,-87.76824,0
JK210494,41.77587,-87.72879,3
JK223153,41.838417,-87.61767,2
JK165718,41.90423,-87.62504,2
JK211537,41.899506,-87.7299,0
JK155907,41.932335,-87.755135,0
JK224086,41.773464,-87.66283,5
JK226179,41.746212,-87.63541,5
JK174661,41.684914,-87.65461,6
JK152915,41.780445,-87.69587,3
JK213919,41.819572,-87.62149,2
JK168724,41.91981,-87.73466,0
JK156902,41.930946,-87.78896,0
JK151003,41.894066,-87.71993,0
JK168215,41.94332,-87.670334,1
JK223752,41.82968,-87.62886,2
JK217536,41.925926,-87.67041,1
JK162765,41.88312,-87.74629,4
JK143028,41.79489,-87.63052,5
JK155679,41.932133,-87.64472,1
JK234482,41.89122,-87.64497,4
JK207311,41.890602,-87.64581,4
JK175247,41.768124,-87.65056,5
JK168828,41.882496,-87.62438,2
JK176764,41.942593,-87.65419,1
JK223959,41.93854,-87.76923,0
JK177758,41.837936,-87.61947,2
JK207567,41.871426,-87.62416,2
JK228365,41.898018,-87.695526,4
JK160287,41.69895,-87.6221,6
JK225768,41.96665,-87.70641,1
JK212034,41.912014,-87.633156,2
JK195648,41.717358,-87.62856,6
JK193315,41.980724,-87.80517,0
JK198264,41.880657,-87.73134,4
JK172209,41.749054,-87.60027,7
JK204152,41.96726,-87.655235,1
JK198724,41.983013,-87.71302,1
JK176658,41.695988,-87.59665,6
JK218269,41.89689,-87.628204,2
JK197433,41.66815,-87.62474,6
JK208253,41.81935,-87.6157,2
JK152523,41.9537,-87.76946,0
JK170142,41.7709,-87.62794,5
JK189676,41.90849,-87.63012,2
JK183214,41.982056,-87.768364,0
JK170018,41.904224,-87.64812,2
JK222102,41.87931,-87.76035,0
JK184698,41.996704,-87.68863,1
JK153750,41.797817,-87.58192,5
JK198899,41.912655,-87.71785,0
JK199419,41.76826,-87.72004,3
JK168169,41.96307,-87.65598,1
JK168621,41.965454,-87.65317,1
JK202415,41.93332,-87.71437,0
JK170786,41.96673,-87.76745,0
JK149839,41.87788,-87.733894,4
JK202464,41.777767,-87.600395,5
JK207615,41.90977,-87.7352,0
JK219977,41.881718,-87.62776,2
JK175418,41.90646,-87.762085,0
JK166979,41.797092,-87.75343,3
JK187377,41.702686,-87.526024,7
