tSNE1,tSNE2
-26.01718,-51.30239
-26.981693,44.44556
20.358,16.042961
-48.2405,18.437578
-20.458302,0.37718496
9.599993,-65.01474
63.4323,-45.29768
34.169884,3.626865
-20.731106,40.281487
-34.38507,14.74122
62.04879,-0.5144675
-7.9423842,-52.168556
-74.4048,2.153837
52.180622,8.449433
-24.572004,61.207268
81.17596,-12.705756
21.075663,-26.13998
-49.025803,-6.8923535
23.276693,-63.717106
-9.761915,12.516792
29.827244,16.753914
32.999374,24.467625
-60.63061,8.0743475
65.2704,-3.2194827
9.456952,68.85774
38.415905,20.710264
-26.067406,-37.991425
-11.517283,10.6488695
57.91904,-47.54584
-18.932594,32.57857
-13.661402,-23.812141
81.89772,-13.529381
-61.726593,27.387255
-20.30689,-50.84856
33.06968,13.277825
-30.473436,-37.095543
43.391556,4.6258802
23.965172,14.947227
-18.888458,-59.237785
31.187998,-33.6727
72.81292,1.4729705
-14.863285,46.314857
-11.15343,51.435455
0.9945652,16.146805
34.951588,40.42119
-63.598915,11.425563
45.908985,4.230247
26.236837,9.632364
-65.89046,19.930847
-45.3247,-41.218388
-5.8195543,45.28572
14.313157,50.137676
-39.34014,-50.690258
4.1425505,48.47926
26.224173,9.700481
47.090164,-50.84756
-69.036354,13.25352
-27.994339,-32.912235
38.024475,22.361095
-15.491564,-6.410544
-65.66323,-10.8601885
-41.73287,-35.38036
-9.15978,-10.735453
58.67166,-33.79182
-10.493094,41.6707
9.352769,62.734734
-10.717227,-44.52599
-54.295715,30.508057
-7.369449,-52.633766
-73.3141,2.8307574
-29.34362,-55.778732
-18.52332,55.989243
-59.149044,12.095872
-56.225464,-8.129167
-36.58104,-43.722652
-59.72201,28.539162
12.804478,-48.69856
-35.524834,-48.780575
39.51731,20.49473
-26.788445,-50.629604
-49.202736,1.7181454
31.558992,12.63021
-48.169342,-44.951145
-59.34703,5.5927043
-7.377752,-9.114025
-70.54366,-6.264562
-36.090595,2.480376
2.4013023,56.428017
9.256828,-64.37171
43.996113,-48.466324
-18.536581,45.0932
-42.05029,18.809464
-53.422073,-3.051381
51.443375,10.765549
38.19057,-14.082317
20.633688,-60.97185
-71.13733,0.8959397
-66.06764,-11.951427
18.996912,-34.44209
-64.82807,-12.817919
-14.841671,36.906666
-16.667625,40.639107
-4.0918384,61.53101
79.39513,-11.375251
-1.2426475,14.891839
-4.984102,5.265313
-1.9902512,67.34146
-40.816116,28.977983
-54.395344,9.493075
-44.027596,32.24052
11.1773205,-47.91369
19.636381,-27.832113
56.230774,-49.2306
39.139458,36.71418
43.711708,42.303833
-7.1767125,6.250806
-23.55515,-4.563738
-18.32601,-46.30809
41.786644,-2.9867938
54.538452,-29.50616
10.535159,51.84451
-51.12991,29.032545
0.3621904,-23.40711
-19.100023,60.04884
30.550663,-26.192907
42.006676,-15.844857
24.040224,-64.91565
-18.905266,-12.168023
51.078278,-52.51339
-19.368706,1.9585642
-8.801422,-31.042206
-38.817093,-8.348998
-6.8887324,-51.294437
19.876717,-23.298616
44.685925,-1.6309031
12.257544,72.06413
25.059467,15.309365
19.665041,-38.07646
33.592064,43.436974
11.113116,-7.537529
-49.69599,9.117298
54.097076,-43.89665
-9.887468,-9.388769
-66.02921,8.649046
75.33774,-6.3257537
-52.609776,-8.472525
20.263073,-62.66354
-23.525417,-38.796604
60.634636,-40.158356
54.922695,-38.91462
-32.072,16.52032
-43.73299,30.020384
-44.178017,23.877298
-19.778429,-57.70543
21.159018,17.26881
15.89602,-67.21526
12.301441,71.774826
1.0658873,60.335686
13.284746,65.479965
-10.084972,67.08856
57.192486,-29.39749
7.423543,-5.267627
50.40526,-39.288998
17.247906,-56.277542
48.78244,-2.8037076
-0.6871976,56.52986
2.8614154,6.037229
-8.224319,71.039055
38.590855,-21.035393
-59.41474,20.544859
49.158245,8.148138
23.547892,11.490837
21.493908,-37.423946
16.229864,64.788124
-6.3743057,69.05791
73.64846,3.3582287
18.888191,63.42934
14.349738,-67.29878
-55.035168,11.555929
-40.18063,27.810022
-49.814228,-9.117414
70.44535,1.0725597
14.854848,-56.88448
9.26608,-62.102146
9.758256,51.124092
-0.008944208,14.909287
-35.97239,21.738619
-14.004153,-57.8213
-58.929558,2.6918774
27.07051,-31.75737
35.444927,-18.02598
-68.32277,13.653949
-41.938503,-44.402496
-36.884735,-27.954332
18.629147,-30.278122
-8.68673,58.253708
-53.3001,16.078142
20.485294,0.5921224
-45.82406,-44.564964
24.102842,-49.955063
6.3814387,-53.491787
27.132484,-25.369886
1.1341224,10.769157
34.69877,23.475367
-12.586744,31.223755
-40.43238,16.682852
-41.060326,-2.526432
13.083016,-53.057774
-0.7562494,21.173931
56.428185,-50.733395
-14.07214,62.38822
12.044627,63.870243
37.153194,2.3223908
21.355242,-51.48855
-7.1822133,-1.4835278
19.492159,-53.842175
-32.143604,10.203372
54.622307,4.150225
-54.756626,-11.7213745
20.656256,9.056561
31.899069,-19.434633
-22.440407,-1.3980646
-19.745594,-37.309193
-68.1097,3.1910691
15.948064,-58.951195
-0.65694594,10.014309
21.703533,-47.666527
47.893585,-47.324196
8.491462,53.14634
-46.404453,-6.3503323
40.734375,35.291664
47.604996,-1.6353009
-56.470257,-7.3579745
37.600697,43.56615
12.2703705,72.13385
-14.19289,-10.849078
-16.928226,2.4656148
53.0664,-33.6267
-21.435097,-50.43253
-72.41595,2.9848251
36.041187,-3.9506423
-56.50935,-9.897198
-8.004403,64.287636
31.19468,16.242529
48.49062,-37.28131
3.520801,9.6562195
49.796745,1.231103
-15.527614,0.50041777
-1.4485497,17.908562
46.115,-46.98748
11.986225,3.533251
-44.85775,26.367077
40.50662,38.66398
11.510776,50.761295
45.93962,-20.536657
19.530062,-32.5517
-18.792103,-52.368
-29.372812,-55.834812
7.1807942,37.34597
20.904175,-31.624102
-6.541153,62.37085
58.49054,-12.983313
-15.704245,-51.875713
-57.236195,26.58957
15.413939,-67.30558
-56.790714,-0.017243998
39.55064,-19.996109
25.125784,36.235573
-38.165398,-55.586655
-11.804474,15.714957
29.022741,22.779861
38.443672,28.332655
59.23944,-33.878265
-14.160107,-44.464584
19.044407,-34.492737
78.88657,-10.203993
27.082586,9.516851
-7.39587,-8.434509
-62.667892,18.668112
30.056414,14.260021
30.665787,26.296082
-14.774234,-27.975576
6.0010085,67.1805
-14.3525095,-12.298786
-41.578915,5.8512964
32.87049,31.033699
-45.732742,-5.196235
-5.993077,46.940365
-60.151913,24.485252
16.69854,56.374855
-30.207306,-54.51231
-11.353317,10.831412
73.429794,-1.902938
-36.0418,-6.440317
-40.734787,31.346508
45.79347,2.052586
41.229942,26.297594
12.7088375,-5.4989614
-62.7257,-13.024897
54.34799,-52.53345
-9.88836,-3.8559656
2.377281,73.316475
43.494385,0.8329268
4.7713103,70.86379
45.978565,-19.698223
25.186615,-10.915229
41.21696,26.297298
-12.614901,-6.322372
-1.4812719,-8.224905
-14.226756,53.664
0.108658664,4.8180404
18.593462,-52.60667
73.93137,-1.9921819
-39.9925,-5.393424
49.049023,-54.76006
-22.664263,-50.089718
65.58376,-14.828536
25.018131,16.778803
58.25453,-48.160633
22.0081,-56.08435
53.769485,-51.625454
-35.57481,-37.79331
-70.17863,15.740914
45.63832,-40.331783
-71.400185,-2.5337408
-26.662079,-29.52201
-65.815796,-12.605259
-71.403496,-8.363648
78.238976,-4.339298
0.40437457,57.587574
42.004913,38.750164
-12.509769,-53.495235
62.95054,5.608615
-38.01226,-28.168016
-18.368603,59.634075
78.39401,-1.952996
-7.238424,-1.9323603
15.158763,-64.38446
57.810246,-29.116875
-19.775965,-12.552347
-43.002796,-8.519628
-65.35538,14.759748
-1.0227256,14.693188
-1.0533034,17.86623
-17.326242,-62.208862
9.88627,-5.6333084
-12.298036,-7.406138
8.636602,68.462746
-58.672775,-7.285545
35.029808,20.256804
28.056032,-25.9471
-47.854187,-8.0442705
69.67821,1.9345824
-68.523445,4.6432214
-22.730902,-52.07264
3.0858905,37.67012
73.35346,-9.865746
-42.10893,7.312002
47.303608,-35.656414
-26.274668,-48.981323
-6.198759,-2.0489368
8.601247,43.816143
-15.136084,-36.96088
-66.773224,2.3626945
-60.457535,24.147194
56.149467,-36.90035
12.744898,-9.325406
-38.31925,23.620031
-2.9883661,44.09001
-23.6569,-62.318466
3.3109176,72.81125
17.680645,-30.1388
34.237915,45.054
37.743134,-27.801455
36.08315,27.94305
-36.046906,12.596915
28.99797,11.891772
69.72427,-3.4493616
79.586685,-3.2958949
4.707373,69.52673
-35.1001,-3.092846
9.699984,39.116146
36.251278,-19.23954
-61.049835,-4.1792927
-43.000256,-3.9640598
20.060429,-14.713134
32.931347,12.323621
-44.115246,-3.9844286
-42.690723,10.840321
-1.2355791,41.93844
0.30674633,46.69753
3.6273365,51.937164
-20.244026,58.35286
78.980606,0.56292164
-38.339787,20.757717
-38.15456,-42.484222
9.313292,40.56172
-38.314846,-1.6681066
14.86589,-8.018681
8.335893,68.130936
-58.430004,10.965698
-53.55827,21.009268
31.24531,-24.385138
-37.2184,-7.466047
-19.015594,-54.00145
29.008562,26.91857
-14.147996,17.995178
11.592219,-1.0637425
-5.577126,60.270508
35.021175,20.860819
74.75013,5.1738186
-19.677372,1.8638554
-14.270014,-58.425953
15.872935,-55.50451
-59.00246,-15.22093
-19.859959,-42.648525
-17.130354,-59.98077
26.111683,16.429358
14.57718,-67.1207
-28.533054,-29.314083
-40.81076,-36.157932
61.880222,-50.55301
40.861343,-23.208183
10.785981,71.37756
25.26546,17.947287
-25.394552,60.87078
0.1825689,12.190752
9.9379635,-9.942789
-34.324093,-42.213276
-37.18124,-47.578094
-30.845201,8.073803
11.131011,-56.148315
81.188446,-12.046465
4.380053,63.858162
6.620465,43.730385
0.5513329,57.473892
-9.992441,46.090084
8.6556,-58.410347
47.918236,-34.21857
-11.28816,67.789055
12.065271,-47.833534
-10.2313385,67.8527
6.5462008,15.995158
-5.8897476,-20.207354
-2.5130377,-25.074734
-23.036146,-37.079643
69.582,-6.40609
-55.129074,8.488564
16.0361,66.67481
1.8925078,32.80705
-21.408318,45.995934
-29.413347,-54.55248
-48.146675,-44.21878
-49.597958,-9.561227
0.4956213,74.52638
35.783966,26.039423
41.162525,20.103952
68.25165,5.406202
61.1741,-40.72733
-12.963137,49.161896
23.393373,-66.55455
30.392962,-31.689419
-23.779512,53.59528
74.131584,1.8117921
-11.5623455,-48.67451
-17.509626,-41.008274
-15.516307,61.66174
-54.45708,-12.028006
-34.16087,-28.726141
34.822784,-17.045082
14.1993,-63.806725
-58.80603,15.63981
-16.474436,56.109173
-60.56046,19.78669
-30.468763,-61.632618
15.735624,-54.188114
37.452473,2.6124046
-62.11128,-14.984909
41.640553,-15.913554
-8.974662,55.566708
-61.658066,24.563509
79.94042,-8.756217
-54.339603,29.606878
-7.0680003,-20.699156
-16.643744,57.90648
-73.56703,-2.6600943
19.618689,-53.69956
-54.99874,10.70056
-53.54274,31.271473
1.3436053,45.712017
8.277554,53.029922
-9.352171,-9.172774
-34.430923,1.4028243
-19.982647,60.47677
52.269817,-52.162823
-57.854923,17.261654
-7.557049,50.55222
-13.887126,59.897263
-9.377328,-3.8438404
-32.144802,-36.96568
-15.265045,-58.357212
-5.6102176,40.80379
-1.3170964,52.950745
30.943222,30.913565
-22.695276,-59.48724
-14.321298,-44.561745
-59.987034,25.891027
-13.152028,41.411392
19.540619,-24.896002
-5.9951835,-7.735304
-6.911991,-8.341064
81.59429,-7.5236998
25.639036,-22.909319
-56.885468,-10.414964
-1.004416,-27.670126
-4.499319,39.409622
-16.826101,-40.24893
20.59593,12.274184
-46.985535,16.76846
8.079403,46.812176
38.406555,27.985111
35.218468,-18.688389
-43.94162,22.544798
58.15353,-42.294342
-63.047485,4.401836
-34.654274,21.792688
18.641155,16.25408
-12.170562,12.3490305
3.8515897,75.179756
19.50963,-32.841194
3.98416,35.251198
51.11084,10.919079
33.744987,-11.597808
-17.112736,-1.3123456
25.097183,23.982218
-34.443336,-48.3651
6.136963,68.3556
-68.60413,10.7065325
-7.7879376,-51.168724
19.441069,-27.6451
-1.9675809,-16.593622
53.593666,-43.743008
2.8606162,34.993507
-52.630157,12.938001
54.020138,-53.584503
-15.354378,59.575035
-23.02182,-35.113373
26.562439,-57.116463
-66.05619,-5.034994
-67.57274,12.969543
53.58621,-47.965042
28.120033,-7.470775
-12.677416,10.700559
24.521282,23.339207
-22.303495,43.905968
12.074216,-54.845356
-17.876402,61.245163
-13.885599,-38.73935
-15.3317175,-48.798405
79.61125,-10.166305
-38.255127,2.3017447
66.55134,5.390609
35.057858,-27.160887
-16.120737,-12.845137
30.548897,8.194318
20.36829,-11.197872
-5.2033777,-45.50808
-71.96984,15.672923
-53.28056,-8.423793
-51.875233,-6.9132333
-53.83646,25.313986
-40.372593,28.230747
50.15972,-47.92633
-13.163617,41.38767
-37.34876,14.830044
69.25295,0.27276635
-4.4215927,38.040016
12.372406,65.38893
-54.43554,7.40404
24.904158,25.162851
-17.084156,43.36139
66.04244,8.647859
55.666115,-37.977787
-35.254234,22.020693
8.919243,42.94849
21.47621,59.814735
-8.445693,-44.91082
-21.255995,-33.963665
-36.85682,-28.095924
20.32303,-63.405712
-32.601936,-51.537827
-41.57136,-0.5179117
-40.984848,-3.3907318
55.604156,-30.488688
-17.868029,-26.741203
7.359605,66.98847
-24.814983,-43.318592
23.224117,8.045521
58.830154,-10.382841
-16.714804,0.903397
-13.695501,-38.6572
-22.864803,-2.1404543
-1.2459877,35.723103
25.094038,-23.601168
38.916515,24.637043
-41.601887,5.3844743
-7.9111843,73.4766
13.09881,-3.6962159
-52.581875,-1.2140603
-30.596035,-47.851093
72.287544,-8.287362
27.738354,-62.2888
-24.80278,-36.945343
-31.494442,5.4431076
-70.25004,-8.55245
-57.264267,-6.8910885
22.145756,-47.785755
-8.925443,7.6334834
51.53111,-36.106937
-0.48206523,64.33636
2.5256681,5.9870853
33.541054,36.62979
-43.897415,30.127384
-9.204065,-42.63417
-72.9343,-0.34195897
-60.39867,19.646006
-32.182133,-45.23891
42.734146,36.99616
55.622128,-29.790173
50.31348,-34.05282
-22.994623,-53.40124
0.4204756,-16.417736
-61.42186,1.232955
-40.933243,16.94681
13.965255,69.8476
-14.354892,-49.178974
55.508762,-48.48517
-8.483368,-44.492157
17.502249,-50.67572
47.362835,-48.85346
-15.120189,-36.96918
-32.219612,-35.499958
-12.791562,49.35201
69.77975,6.877167
20.29512,23.14805
-9.553054,8.329679
-59.444363,8.783108
-62.83019,-11.956721
13.764262,68.43134
30.834335,-30.203762
-59.08292,10.735795
-31.453714,9.429385
-50.416058,26.976446
11.397702,74.17108
69.589775,-7.284603
-22.161161,0.60437787
15.967859,-4.1745033
-8.03976,74.637794
54.164143,-39.750713
-65.7139,-10.733982
73.8826,-1.6945294
42.814613,-17.672958
7.5937114,-0.77180403
0.20409168,9.284949
38.931572,21.749577
-49.588272,0.29814067
40.691517,19.568903
-26.41369,-38.30128
-42.10278,31.277088
25.35419,16.240242
28.198872,17.736088
-36.252193,-38.97743
-35.076786,-3.9036
-5.8518953,12.899213
-59.11627,5.5268254
9.993015,-53.84256
64.34784,-0.22650613
53.699768,-49.671696
-21.059586,-59.45747
-32.868763,12.15581
-57.27898,26.703081
-46.950306,23.49022
-27.204632,-31.7775
54.133713,-42.552387
33.737537,13.308914
63.96885,0.2953922
-42.107735,-38.040546
12.778155,73.00043
12.510791,-55.29161
-40.299717,-52.752724
-19.626158,-61.128838
-10.135773,-28.092327
-16.689188,53.809498
-43.855263,-4.7206736
1.9149897,-19.707392
31.058989,-35.183823
73.727684,7.7139387
1.4179304,49.24793
2.5730703,-19.964651
2.3110898,8.303874
-10.394169,41.194233
-44.64894,-51.895885
-71.38813,-8.3469925
-12.920181,-52.79727
-37.451015,16.52425
38.146088,37.8614
33.39785,-14.009183
-16.811209,60.43913
-47.078358,-5.3497562
-25.340311,-30.655869
34.20718,-31.87348
-57.601063,26.87784
38.044727,43.645195
41.715214,-23.178463
2.4149358,10.441132
-35.291702,-44.775887
3.8975384,66.81879
53.36749,-43.013206
35.119385,-19.435595
-13.598612,-10.508977
-0.19234304,-22.105906
-34.37687,-47.87724
28.98148,13.189051
43.040817,0.33141503
-43.026432,-7.843755
24.152617,-63.62664
67.05819,-11.302229
11.462659,-66.31096
49.778175,-38.51084
-31.603573,-44.82471
29.307755,25.7716
-51.793583,1.8208711
-13.735026,-57.71293
-61.1504,-2.0116894
54.813507,7.7265444
25.31018,17.56278
2.5022564,8.041586
7.547084,18.566084
52.162212,10.303215
40.176193,22.88038
-4.946507,4.9847536
-46.425514,14.861247
-11.235595,68.87781
-54.37707,29.829319
13.284355,63.458504
44.622776,-1.1753105
-12.17175,57.657276
4.2195725,37.49874
36.116043,39.0827
-62.87686,-15.231439
16.787167,-29.638624
10.461037,-57.465973
67.06814,-11.170797
-15.662045,-49.465733
32.953976,-16.297077
65.69982,-6.2304425
18.664085,-49.583572
-20.630442,58.594193
81.268456,-12.785184
-2.4598331,42.583622
-61.266838,-5.0108953
41.590843,22.724743
14.30855,56.329605
-5.9209723,-18.133966
-25.287169,55.363853
-45.383842,-49.36487
10.716873,-65.98271
-8.20575,-30.414888
23.114975,-47.848557
14.084332,-57.36632
18.560781,61.76304
-12.45295,9.671158
13.034961,1.860307
-44.464508,-0.6537912
-16.973686,3.2809978
9.722438,0.48034498
-28.73318,-59.766014
-33.93277,-39.32985
48.740917,-35.119644
-8.366672,61.26622
-20.081036,-12.511821
24.207823,14.001773
-38.100967,9.725477
-1.9152489,3.0975938
56.294586,-27.529314
-5.404203,60.2536
-20.058558,-5.106546
14.986014,-66.80246
-28.075436,-60.007526
-24.440453,-55.110836
22.670677,25.197466
-14.769782,-36.775795
13.71669,-5.2348127
-18.877813,34.119484
71.930756,-7.247845
-54.9359,17.508976
-42.008766,-42.021637
6.3518953,12.6245165
19.958103,-39.497375
-10.901238,69.632614
-4.851666,4.9563875
53.928856,-42.399487
0.7573776,49.826054
23.87999,16.337671
-26.349632,-46.687263
12.811444,-4.731051
38.6236,21.600527
-68.883675,-13.009301
-35.715786,-44.554745
43.482544,-35.679073
-20.847935,-52.37456
-1.3312639,44.13633
-64.28218,-10.770337
35.728996,39.78667
-42.46289,-42.374485
-11.20154,16.093174
30.448256,31.286312
9.456524,-57.00534
70.651405,-1.276934
-65.40636,13.016919
-0.20340379,56.71826
18.539202,16.50445
10.808688,-3.9461234
12.958607,51.070522
-17.776909,4.2139835
-14.068095,-13.461019
-11.238918,60.83393
47.72335,-1.5932893
1.1087906,-21.606863
-34.39226,-35.09016
44.118458,42.421425
-58.199924,-6.693726
10.187646,-10.180577
82.242905,-7.3552947
49.64983,-34.371525
-63.891964,-10.070998
25.812218,-23.608376
26.458155,-12.320534
50.863895,8.108643
-38.23163,-29.132256
24.353865,-15.493132
8.883631,43.145527
-10.145564,-28.907616
55.1236,-48.966587
-10.033918,59.92449
-10.64872,-48.33636
35.865505,-10.873682
11.587386,-66.280525
60.37415,-35.201176
9.02312,68.06203
-38.872124,17.512655
-10.223804,67.03237
-37.188953,-30.213306
-25.310589,-44.43199
-14.301448,15.335456
31.175117,26.076857
43.826717,3.2556238
-15.774003,-51.82719
-63.327023,-14.420966
-5.8959975,-45.60883
-66.25683,-6.146898
44.5482,35.98409
-14.760415,54.797043
13.610632,-10.455584
-23.18167,-0.74837905
-9.285212,71.11552
72.29452,-9.570676
39.793423,37.358
37.508713,-13.244272
-0.9466067,64.4189
-8.170641,57.523224
26.939423,14.35168
54.179443,4.3813376
-36.75092,-3.2130795
-49.340027,-4.5733023
28.081543,-7.5430465
-37.83861,-37.267345
67.77837,5.5689926
-27.906113,-40.529797
8.978824,-53.519524
72.80328,9.140321
-21.015272,54.321285
-10.427604,65.83786
34.875877,-20.21263
-36.272243,-45.031548
-52.014614,28.021433
-20.052437,-3.454954
-64.9724,24.254635
0.47398168,45.08829
37.86519,4.0323405
20.093828,55.682972
12.287726,-9.679305
-14.481512,-58.247147
14.361032,55.9081
-9.781298,48.09798
45.8726,33.203793
16.205088,64.876
-27.688395,-39.729156
-22.195072,-44.345905
-2.652087,65.55877
-16.317,36.09564
-69.70676,15.430338
19.576733,-48.41278
49.761894,-46.933586
-17.28331,43.50723
-36.444874,-45.33414
-35.403896,15.029203
46.874397,-2.3404787
44.57808,-0.88702226
9.728296,46.244816
-24.400438,-46.917454
36.755257,33.392075
76.257675,-7.331832
-65.55794,11.627529
-70.574745,-5.01745
-12.551941,15.166492
18.286629,-58.110214
52.625313,8.029842
-47.52013,-49.617493
22.833376,12.717877
7.8712945,-54.972584
-2.4127865,67.46086
-45.018013,-48.488003
18.038242,54.999065
36.621212,2.5112648
-35.29642,-35.148186
-49.135155,2.5941336
39.63137,-20.203054
79.96777,-3.3528423
-42.925472,-0.5348969
9.805749,70.72888
-0.8113263,44.491978
-23.169449,-35.597248
35.520523,3.7010908
4.733926,34.060493
22.647865,-66.515076
-55.969673,-1.9176
10.496994,-4.208988
-18.686575,59.979378
-4.8140326,-6.354699
-25.606369,-45.119225
-19.190384,60.838093
67.22034,-3.9580257
-41.914936,-42.1704
24.218864,-65.73049
-41.527542,11.928009
-18.666319,-52.25748
51.135746,6.5601716
-54.67409,17.425598
-64.55623,8.716734
-46.696243,24.38657
67.342445,-9.343349
-4.065715,-26.12732
13.634496,0.29104105
33.839603,-20.703815
-25.875618,-25.962496
20.12487,-66.62115
-45.58748,6.4569893
-10.752445,73.59642
64.64961,1.002464
-12.661999,-54.899746
-21.7096,-43.57355
-36.521595,21.687843
51.632156,-37.6943
55.47229,-29.344522
24.927904,36.209885
-17.619062,46.604805
-18.46835,59.086742
-46.470577,-6.051148
31.601166,-24.684158
39.4445,36.95608
76.18947,-9.863202
-58.71122,25.792002
75.796974,-11.373546
80.43539,-7.20407
-53.28997,20.930527
25.552492,-63.951775
-8.78748,39.19793
19.633608,-66.241165
-64.45111,14.127301
-3.8228447,45.67416
-7.4282193,58.2703
-44.13725,-0.91129756
-2.3289933,-27.964592
26.592947,27.53555
37.138577,23.195606
7.933631,62.942574
-25.799707,-58.490047
0.3206133,47.18651
15.563705,-28.766384
59.347992,-44.475906
38.223072,22.020866
25.608398,-25.557714
3.4600854,8.871791
-2.992453,-26.893559
22.862965,25.0099
58.19211,-51.022755
-49.523193,-4.7019725
60.789333,-39.99418
-2.4714196,58.765236
20.585697,66.77498
13.87505,55.375313
-6.726506,-43.56637
-69.32454,15.600967
27.78383,-25.139784
-69.793755,-7.990796
-1.3662432,-19.399658
14.421805,49.928288
-10.828292,52.724472
-24.032875,61.06728
30.574984,25.265102
-72.55108,1.3006443
2.3944244,73.07624
-44.496033,34.003223
30.466465,-24.329237
13.047435,-58.20375
0.4237123,-23.439133
36.186527,-19.596743
-14.23095,35.03593
-41.751724,-38.62035
-66.21429,-3.7868085
-10.376267,12.523751
-10.150723,68.17265
-63.47494,-10.164639
54.364777,5.7725806
55.046505,-42.885384
-10.443447,15.817915
-3.6259322,63.347084
45.864388,-44.602848
-0.5021476,44.761272
73.0572,1.3974047
-31.772902,-39.659477
-40.98909,-3.3383749
-19.872704,-41.80119
9.140988,70.02024
-12.693097,-6.580806
49.052856,-38.2194
6.039894,44.70394
57.617138,-28.515404
73.95339,-3.1867578
-70.59218,10.616365
80.74732,-12.138566
-63.06557,-14.532436
45.359505,-36.250988
-43.14778,20.65704
46.19051,-39.559875
-20.80955,-40.17477
-20.12236,58.31074
-29.221563,-35.810856
-63.999672,20.573206
6.654047,44.199
-41.656147,26.37769
41.01098,-3.449622
15.383878,-28.7187
43.472485,-16.273493
-46.783722,19.831568
-7.4508367,-47.071575
-62.331146,20.15672
-72.07967,12.659185
41.77545,-23.179325
34.76161,-3.2393944
34.5305,29.37922
-18.25219,44.9039
15.220067,59.40087
0.8255048,73.707695
53.91844,-28.581627
-4.2671514,-6.6403375
-32.7906,-29.40459
-35.17152,18.438734
-4.384495,74.24607
-30.17202,-36.565014
-21.994938,41.91908
-8.038991,-20.579508
2.5168095,-18.95814
6.2679605,43.289326
-44.593895,17.189493
-63.068695,6.8454847
60.09758,-33.97645
10.838214,-57.598087
-43.515438,20.21338
-0.34438366,-15.937179
38.331245,39.35322
40.329906,37.021976
-10.358821,37.91256
-2.6979456,8.650727
-41.666615,-35.94604
-65.40005,17.21113
-63.24483,-13.110284
-39.04702,25.158192
-2.7611833,-4.811333
77.863434,-5.622914
9.8698435,41.797733
-68.78062,13.034577
-0.39663127,35.843388
-45.569958,34.492645
52.03959,-30.532898
-45.344448,5.760348
55.341927,-27.608002
14.045507,68.44624
-21.100487,-39.584766
29.024689,29.80516
19.740973,-24.057667
33.53787,40.626537
-58.71787,25.768272
10.9846115,-3.3295903
-41.52918,1.2476228
-39.140156,17.771145
-11.717616,-45.50565
0.9266774,74.094315
-18.56523,62.615208
-5.0567145,44.560875
13.502319,54.190525
-1.788178,35.470932
6.321554,12.360393
18.986486,-24.65333
-63.626705,-11.475712
46.475582,-41.242847
59.108284,-37.349033
45.97895,-44.88938
22.244328,-54.659725
-38.61787,-51.438164
-22.569864,-1.3788034
-53.66551,16.031733
35.52564,-18.908167
31.325487,-25.782114
-17.149345,-11.557555
-3.586672,21.828613
-17.388348,-48.66164
-6.220527,46.787437
-26.078936,-38.379486
49.678764,5.6256895
12.669671,-65.59202
12.614286,46.01512
-13.232402,53.637093
-29.787148,-51.933598
12.538875,-48.683376
58.99905,-37.283833
-19.560873,45.638256
75.44964,-3.1851277
18.954082,-59.980545
-72.9486,-0.44393837
-24.49979,51.21694
-0.10079313,53.24201
-42.432713,-4.226431
71.73892,-7.414321
33.11724,13.289675
-57.809696,17.67076
6.3153214,14.891521
-12.132721,-7.8962173
32.020992,-24.860764
-71.24749,17.850094
48.58328,-37.234337
-4.4518013,-26.343521
20.561867,66.710304
48.595684,-55.9378
-24.469635,-37.43162
-63.051662,19.453983
53.805115,-28.22586
-66.24461,-3.5213506
-5.8365345,-10.784217
-22.367748,38.660263
17.688635,52.222862
-12.104375,-53.036755
-11.85607,63.7903
55.3013,-34.835503
-61.592113,-7.739276
-62.071136,18.171604
-43.848896,27.986135
10.521349,-10.223978
4.404456,17.967833
-64.22664,15.245415
-54.14844,24.674643
48.14838,-49.749565
-26.832033,-44.1743
-3.088612,-20.29685
-37.38374,-33.861633
0.33531478,19.062033
26.01543,-66.1802
3.8909512,46.418915
-6.6829076,-45.233356
71.432655,-4.2113776
38.390003,19.574207
31.747677,24.673744
18.637472,57.27888
-20.87405,46.02405
13.76951,-65.9012
23.4463,-13.021464
22.605682,13.384618
25.998083,-66.22761
-56.03196,7.7293253
-17.998386,-44.653
-1.2047551,-25.868351
72.16159,-2.6326652
9.95594,4.389902
-51.02,7.176841
-58.6334,17.541119
1.9646075,-24.119925
15.840319,53.691235
-72.68508,1.9055212
0.12650844,-17.835207
-20.785114,-12.446927
45.202423,-39.707947
76.86554,6.2252936
-1.646403,15.802698
48.112465,-37.93828
-60.451187,-6.970618
70.35432,-5.021821
-66.99028,19.113586
3.9820905,47.337605
-38.585285,-48.499153
-54.565994,13.681852
-5.3303185,15.625156
-49.900513,19.760614
15.036728,-48.85356
10.989957,71.09676
-59.49165,-2.8255718
29.21493,9.7766075
-69.1795,11.61664
34.341656,-1.1190181
-23.604816,-62.08545
-50.19394,-7.7927556
21.524946,-28.86564
32.98791,36.038292
43.291016,24.67946
77.71525,-5.304965
-31.433586,8.227606
-41.897903,20.322344
-49.860626,26.172947
-10.455683,63.715763
-16.510544,-37.452793
-23.049902,-39.34551
-48.896458,-1.0985924
19.751167,-28.093582
-72.03784,6.3183312
21.058485,0.65227115
19.541113,56.66869
10.5238695,4.4790998
-72.10986,6.0227256
-0.72191435,-28.540684
-10.260783,17.57195
-52.287857,27.485262
0.04406448,49.57893
